AILERON POSITION LH,AILERON POSITION RH,CORRECTED ANGLE OF ATTACK,BARO CORRECT ALTITUDE LSP,BARO CORRECT ALTITUDE LSP,COMPUTED AIRSPEED LSP,SELECTED COURSE,DRIFT ANGLE,ELEVATOR POSITION LEFT,ELEVATOR POSITION RIGHT,T.E. FLAP POSITION,GLIDESLOPE DEVIATION,SELECTED HEADING,SELECTED AIRSPEED,LOCALIZER DEVIATION,N1 COMMAND LSP,TOTAL PRESSURE LSP,PITCH ANGLE LSP,ROLL ANGLE LSP,RUDDER POSITION,TRUE HEADING LSP,VERTICAL ACCELERATION,WIND SPEED,AP FD STATUS,GEARS L&R DOWN LOCKED,TCAS LSP,WEIGHT ON WHEELS
122.97505,62.39892,0.0016691464,825.9556,828.81824,0.006389767,71.98191,54.01207,23.89293,59.698463,95.0,-0.010140004,118.91517,135.0,-0.249312,-0.025103275,968.9173,-0.5824998,0.7796647,-0.5762034,-145.57542,1.0032687,-0.12852596,2,0,0,0
122.05444,62.39892,-0.0016670541,825.28955,828.05914,-0.0063912645,71.98191,54.061802,23.872467,59.637085,94.0,-0.020669999,118.91517,135.0,-0.261856,0.024750415,968.9574,-0.582027,0.78034884,-0.57114726,-144.75317,1.013134,0.12678891,2,0,0,0
123.241005,62.39892,0.0016649698,825.35345,828.02454,0.0063927975,71.98191,54.059628,23.852013,59.759834,94.0,-0.001559975,118.91517,135.0,-0.25734797,-0.024407014,968.9178,-0.58248186,0.77966225,-0.8207042,-145.57097,1.0024399,-0.1250982,2,0,0,0
123.363754,62.39892,-0.0016628935,824.8155,828.02466,-0.0063943663,71.98191,54.08437,23.606514,59.80075,94.0,-0.010529997,118.91517,135.0,-0.25323197,0.024072697,968.9571,-0.5820442,0.7803506,-0.7986086,-144.759,1.0129282,0.123451985,2,0,0,0
120.192764,62.132965,0.0016608248,825.19055,828.42206,0.006395971,71.98191,54.077095,23.77018,59.841667,94.0,-0.0050699734,118.91517,135.0,-0.24480398,-0.02374711,968.9178,-0.58246547,0.77966106,-1.0120243,-145.56511,1.0012523,-0.12184853,2,0,0,0
123.44559,62.25571,-0.001658764,825.4123,827.8646,-0.0063976105,71.98191,54.091537,23.77018,59.862125,94.0,-0.009360017,118.91517,135.0,-0.25734797,0.02342992,968.958,-0.5820598,0.7803512,-0.99369496,-144.7648,1.013877,0.120286204,2,0,0,0
123.46605,62.358,0.0016567109,824.71405,827.7317,0.006399285,71.98191,54.064415,23.811096,59.862125,95.0,-0.0023400208,118.91517,135.0,-0.252252,-0.023120806,968.911,-0.5824505,0.77966106,-1.0347432,-145.5594,1.0013343,-0.11876343,2,0,0,0
123.58879,62.46029,-0.0016546655,824.4933,827.8748,-0.006400995,71.98191,54.071808,23.83155,59.841667,95.0,-0.07916999,118.91517,135.0,-0.07389198,0.022819461,968.9432,-0.5820741,0.7803506,-0.99156743,-144.7704,1.0148264,0.11727874,2,0,0,0
123.46605,62.562584,0.0016526276,825.4584,828.063,0.00640274,71.98191,54.068718,23.852013,59.780293,94.0,-0.07722002,118.91517,135.0,-0.07487197,-0.022525603,968.92694,-0.5824369,0.7796622,-1.0493271,-145.5539,1.0002301,-0.11583072,2,0,0,0
123.03643,62.58304,-0.0016505974,824.5681,827.6129,-0.0064045195,71.98191,54.059193,23.811096,59.73938,94.0,-0.077610016,118.91517,135.0,-0.07330398,0.022238955,968.9423,-0.5820871,0.7803489,-0.9846925,-144.7758,1.0154148,0.11441802,2,0,0,0
123.30238,62.562584,0.0016485748,824.96387,828.3784,0.0064063338,71.98191,54.02756,23.872467,59.780293,94.0,-0.006630006,118.91517,135.0,-0.25499597,-0.021959256,968.9128,-0.5824245,0.7796644,-1.0951096,-145.5486,0.99964035,-0.113039374,2,0,0,0
123.200096,62.58304,-0.0016465598,824.8872,828.4091,-0.006408183,71.98191,54.056484,23.852013,59.841667,94.0,-0.023010017,118.91517,135.0,-0.270088,0.02168626,968.9551,-0.5820989,0.7803462,-0.9935473,-144.781,1.0160232,0.11169357,2,0,0,0
123.200096,62.603497,0.0016445522,824.99084,828.5302,0.006410066,71.98191,54.001987,23.852013,59.780293,94.0,-0.006630006,118.91517,135.0,-0.25774,-0.021419728,968.9227,-0.5824133,0.7796677,-1.0807021,-145.5435,0.9995422,-0.11037944,2,0,0,0
